German	Die Trainingsräume befinden sich im ersten Stock.
German	Die Trainingstermine könnt Ihr aus dem Trainingskalender entnehmen.
German	«Die Tränen kamen schon zwischendrin.
German	Die Transportmittel für diese Umsiedlung waren völlig unzureichend.
German	Die Tschechen sind offenbar auch der Nostalgie verfallen.
German	Die TSG-Reserve kassierten gegen den Tabellenvorletzten eine peinliche Niederlage.
German	Die TTE-Schicht kann direkt auf dem gewachsenen Boden aufgebaut werden.
German	Die Türen des Zuges lassen sich nur beidseitig freigeben.
German	Die türkische Armeeführung sieht sich in einem Teufelskreis.
German	Die Tuttlingerinnen taten sich während des gesamten Spiels sehr schwer.
German	Die T-Wall ist eine Art interaktive Reaktionswand.
German	Die typische Bauform dieser Zeit waren Ringwälle.
German	Die Überführung nach Eemshaven wurde vorverlegt.
German	Die Übergabe der Unterschriften soll während einer Stadtverordnetenversammlung erfolgen.
German	Die Übergangsstelle kann leicht von der Vorauswahl abweichen.
German	Die Übernahmen würden bar bezahlt.
German	Die Übersicht wird laufend ergänzt und akualisiert.
German	Die Übersicht wird ständig ergänzt.
German	Die Überzeugungsarbeit war nicht leicht.
German	Die übrigen EU-Partner hätten der Berliner Position weitgehend zugestimmt.
German	Die UBS-Anteilsscheine stiegen um , Prozent auf , Franken.
German	Die Übung findet gegen .Uhr statt.
German	Die Übungsfirmen präsentieren.
German	Die Uhr hat einen Wert von  Euro.
German	Die Uk0-Schnittstelle hat eine Reichweite von ca.  km.
German	Die Umplanungen für den Eisenbahnanschluss des Flughafens sind abgeschlossen.
German	Die Umsatzsteuer wird grundsätzlich nach dem Entgelt bemessen.
German	Die Umsetzung erfolgt in den nächsten Jahren.
German	Die Umsiedelungsprozedur dauert oft sechs bis acht Jahre.
German	Die unbekannten Täter richteten einen Diebstahlsschaden von etwa  Euro an.
German	Die Unfallursache bleibt unklar.
German	Die ungeklärten Abwässer der Betriebe führten zu einem rasanten Fischsterben.
German	Die unhaltbaren Zustände waren allseits angeprangert worden.
German	Die Uni-Klinik hat dies nicht bestätigt.
German	Die Universität erhielt Protestbriefe aus aller Welt.
German	Die Universität kann nur einzelne Artikel nachbestellen.
German	Die Unternehmen führen seit  Klagen gegeneinander.
German	Die Unternehmertätigkeit ist der Schlüssel zum Erfolg.
German	Die Unterredung wendet sich.
German	Die Urheberrechte für das Seitenlayout liegen bei HanseGas.
German	Die Ursache für den technischen Fehler ist nicht bekannt.
German	Die US-amerikanischen Industrieaufträge sind im Januar um , % gefallen.
German	Die USA sind damit gescheitert.
German	Die US-Erzeugerpreise seien im Juli um ,% gegenüber dem Vormonat gestiegen.
German	Die US-Hypothekenkrise hat unglaublich auf den hiesigen Investmentmarkt durchgeschlagen.
German	Die US-Verbraucherpreise verzeichneten einen Anstieg im Monatsvergleich um 0,%.
German	Die Variomatikabstimmung ist ein wichtiger Schritt zum erfolgreichem Tuning.
German	Die Verabschiedung von Prasnikar liefert nun den vorläufigen Höhepunkt.
German	Die Veränderungen beschränkten sich beim Facelift auf Design-Merkmale.
German	Die Veranstalter haben sich selbst demontiert.
German	Die Veranstalter sprachen von mehr als . Teilnehmern.
German	Die Veranstaltung findet trotzdem statt.
German	Die Veranstaltung ist für das . Semester vorgesehen.
German	Die Verbandsgemeinde Nastätten wurde im Jahre  gegründet.
German	Die verbleibenden Anteile liegen beim Betreiber Vattenfall.
German	Die Verbrennungseinheit besteht aus  oder  Venturi-Düsen.
German	Die Verbrennung von Biomasse wird durch das Erneuerbare-Energien-Gesetz gefördert.
German	Die Vereinigten Staaten von Amerika und Kanada.
German	Die Vereinsbeiträge werden in diesem Jahr nicht erhöht.
German	Die Vereinten Nationen halten sich einstweilen zurück.
German	Die Vererbung der Intelligenz unter der Entwicklungsperspektive.
German	Die vergangene Gemeinderatssitzung stand ganz im Zeichen der Haushaltsberatungen.
German	Die Verhandlungen waren seit Jahren festgefahren.
German	Die Verhandlungspartner haben sich in allen Punkten geeinigt.
German	Die Verkehrsminister der Länder sprachen sich ebenfalls für eine Verschiebung aus.
German	Die Verkehrssituation ist aber wegen der Schneemassen weiterhin kritisch.
German	Die Verkleidung besteht aus schwarzen matten Stahl.
German	Die Verkleidungsteile können mit einem Anteil Rezyklat gefertigt werden.
German	Die Verkörperung einer historischen Persönlichkeit.
German	Die Verläßlichkeit des Taxitransports muß garantiert werden.
German	Die Vermögensteilung konnte  abgeschlossen werden.
German	Die Veröffentlichung des nachfolgenden Aufsatzes erfolgt auf Wunsch der Autorin.
German	Die Veröffentlichung wird von Branchenkennern im vierten Quartal  erwartet.
German	Die Verriegelungsüberwachung ist in die Zwangsläufigkeit der Scharfschaltung einzubeziehen.
German	Die verschiedenen Zentralen bilden ein Gesamtsystem.
German	Die Versicherungssummen der AVK sind dynamisch.
German	Die Versorgungsleistungen werden vom Versicherer planmäßig und extern aufgebaut.
German	Die Vertagung wirft die Planung des schwedischen EU-Vorsitzes durcheinander.
German	Die Verwaltung der Fenster übernimmt standardmäßig Enlightment.
German	Die Verwaltung des Staatsvermögens soll dadurch radikal verbessert werden.
German	Die Verwendung der Labels erleichtert den Überblick.
German	Die Verwendungszwecke dieser Rasse sind vielseitig.
German	Die Verwundbarkeit der modernen Zivilisationsgesellschaft hat zugenommen.
German	Die Vielfalt der Arbeitszeitformen entspricht der Vielfalt an Lebensentwürfen.
German	Die Vielfalt der Nahrungspflanzen ist weltweit bedroht.
German	Die Vielfalt der Pflanzen in dem Garten ist ein optischer Genuss.
German	Die vielfältige Kulturlandschaft ist eine der wichtigsten Potenziale der Stadt.
German	Die Vierstundenkarte zu  Mark ist ein guter Kauf.
German	Die Vollproduktion werde in den kommenden Monaten beginnen.
German	Die vollständigen Tabellen können bei den Bezirks-Jugendwarten angefordert werden.
German	Die Vorbehandlungsangaben beziehen sich auf diese Produkte.
German	Die Vorlesungen werden teilweise in englischer Sprache abgehalten.
German	Die Vorregistrierungsphase dauert vom . Juni bis . November .
German	Die Vorschläge des Arbeitsministers werden von den Gewerkschaften unterstützt.
German	Die Vorsicht scheint Experten angebracht.
German	Die Vorteile der Markenidentität.
German	Die Wachstumsraten in diesem Bereich sprechen eine deutliche Sprache.
German	Die Waffe wurde von einem siebenjährigen Jungen geführt.
German	Die Wahlberechtigten erhalten rechtzeitig eine Wahlkarte.
German	Die Wahlbeteiligung lag bei ,%.
German	Die Wahl der Versandart trifft der HTV-Service.
German	Die Wahl des zweiten Nebenfaches ist frei.
German	Die Wahlen leitete souverän Claudia Huesmann.
German	Die Wähler entschieden sich für eine Fortsetzung der rotgrünen Koalition.
German	Die Wahl findet als Briefwahl statt.
German	Die Wahl findet geheim statt.
German	Die Wahlfrist endet am . Februar.
German	Die Wahllokale schließen um . Uhr Ortszeit.
German	Die Wahrheit konnte sie kaum glauben.
German	Die Wahrheit liegt vermutlich irgendwo zwischen diesen Polen.
German	Die Währungsumstellung schafft auch kein zusätzliches Kündigungsrecht.
German	Die wassergängigen Räder sind eine spezielle Entwicklung.
German	Die Wattstruktur könnte sich dadurch ändern.
German	Die Weibchen jedenfalls tragen schlichtes Grün.
German	Die Weichen für einen vollständigen Umzug sind gelegt.
German	Die weisellosen Bienen nahmen zahlreiche Zellen an.
German	Die Weissagung erfüllt, die Machtgier gestillt.
German	Die Weltenlenker Welt schaut auf Halifax.
German	Die Welterstzucht gelang  in Großbritannien.
German	Die weltgrößte Computermesse hat Probleme.
German	Die Welt hat mich trunken gemacht.
German	Die Welt ist voller Optionen.
German	Die Welt muss ins Gleichgewicht kommen.
German	Die Werbe-Industrie ist schon auf den Zug aufgesprungen.
German	Die Werkkiste bietet beispielsweise auch eine Kinderbetreuung an.
German	Die Wessis wissen es schon lange.
German	Die Westdeutschen kommen mit einer beachtlichen Serie nach Hamburg.
German	Die Wetterbedingungen bei der Landung seien ideal gewesen.
German	Die wichtigste Größe ist derzeit die Berufshaftpflicht.
German	Die wichtigsten Argumente im Überblick.
German	Die wichtigsten Techniken sollen kurz beschrieben werden.
German	Die Widersprüche vor Gericht waren verwirrend.
German	Die Widerstandsfähigkeit von Beton werde überschätzt.
German	Die Wiedergeburt des Adventurespiels!
German	Die will ich natürlich nützen.
German	Die Wind- und Sonnenenergie-Pläne werden ausgebremst.
German	Die Wintersportler starten in die Weltcup-Saison.
German	Die wird nicht reichen.
German	Die Wirkung hält den ganzen Tag an.
German	Die wissenschaftliche Begleitung wird von der Pädagogischen Hochschule Freiburg durchgeführt.
German	DIE WOCHE Wird das Problem ansonsten totgeschwiegen?
German	Die wohlfeilste Art des Stolzes ist der Nationalstolz.
German	Die Wohnung der Bethels ist kein Einzelfall.
German	Die Wölfe sind heimstark.
German	Die Würde des Menschen ist gesetzt.
German	Die Zahl der Abonnenten ist weiter gestiegen.
German	Die Zahl der Besucher soll in Zukunft begrenzt werden.
German	Die Zahl der zugelassenen Kraftfahrzeuge beträgt ..
German	Die Zahlen zum Chicagoer Einkaufsmanagerindex haben ebenfalls überzeugt.
German	Die Zahlung der Dividende ist fraglich.
German	Die Zapatisten verlangen den Truppenabzug vor Gesprächen.
German	Die ZDF-Weihnachtsserien gehörten jahrelang zu den Klassikern im Festtagsprogramm.
German	Die zehnjährige Bundesanleihe rentierte mit , Prozent.
German	Die Zeichnungsfrist endet am . März .
German	Die Zeichnung zeigt das . Geschoß.
German	Die Zeit der langweiligen Kistenarchitektur ist offenbar vorbei.
German	Die Zeit der Unschuld und des Erwachens.
German	Die Zeit hatte ihn bitterböse bestraft.
German	Die Zeit mit ihnen ist manchmal kopflastig!
German	Die Zeitung kam wirklich aus einer anderen Welt.
German	Die Zeitungsauflagen sind im ersten Quartal um , Prozent gesunken.
German	Die Zentralbanken haben die Märkte mit Liquidität geflutet.
German	Die Zentralbank hat diese Entwicklung mit einem Fonds unterstützt.
German	Die Zentrale sitzt in Köln.
German	Die Zenwalk-Entwickler haben Zenwalk . veröffentlicht.
German	Die Ziele und Forderungen sind klar formuliert.
German	Die Zielsetzung der Mannschaft sei ganz klar.
German	Die Zöllner glaubten, einen Missetäter erwischt zu haben.
German	Die Zufriedenheit unserer Kunden ist oberste Prämisse.
German	Die Zufuhr von Flüssigkeit ist nun der entscheidende Punkt.
German	Die zugehörige Bezeichnung wird auf dem Bildschirm angezeigt.
German	Die Zugrichtung ist nach oben innen.
German	Die Zukunft hatbegonnen!
German	Die Zukunft läßt sich so bestimmt nicht gewinnen.
German	Die Zurückhaltung mag manche überraschen.
German	Die zur Zeit laufenden Ausbildungsseminare sind belegt.
German	Die Zusammenarbeit mit dem Unternehmen sei umgehend beendet worden.
German	Die Zusammenarbeit mit der Polizei klappe sehr gut.
German	Die Zusammenarbeit platzte.
German	Die Zusammenstellung der Daten dient Forschungszwecken.
German	Die Zuschauer in Stuttgart waren begeistert.
German	Die Zuschauer sind zwar alle Kulturwichtel.
German	Die Zustimmung war allerdings überraschend knapp.
German	Die Zuwanderung erfolge im Ãbrigen hauptsÃ¤chlich aus dem Ammerland.
German	Die Zweifler formieren sich.
German	Die Zweigniederlassung benötigt kein Stammkapital.
German	Die zweijährigen Dreharbeiten in der Wüste waren hart.
German	Die zweijährige Weiterbildung schließt mit staatlicher Anerkennung ab.
German	Die zweite Hälfte lief da schon besser.
German	Die zweite Maßnahme zielt weniger auf Hightech-Vorzeigeprojekte.
German	Die zweite Schöpfung Gottes.
German	Die Zwillinge hatten inzwischen ganz andere Probleme.
German	Die Reichen und Superreichen der Welt werden immer reicher.
German	Digitaler Werbemüll ist erneut auf dem Vormarsch.
German	Digory hilft bei der Verbannung der bösen Hexe.
German	Diplomaten warnen jedoch vor allzugroßer Begeisterung.
German	Diverse Geschäfte im Hause.
German	Diverse Kompetenzen wurden verschoben.
German	DJ Bundeskartellamt wird Untersuchung gegen E.ON.
German	Doch alle Mühe war vergeblich.
German	Doch allmählich werden die Verbesserungen sichtbar.
German	Doch Anleger können vorbauen.
German	Doch auf den Kraftschrei folgten leisere Töne.
German	Doch bei den Steelers kam die Ernüchterung.
German	Doch dann kam auch schon das nächste Problem.
German	Doch dann kommt die Vorhut.
German	Doch darauf muss er verzichten.
German	Doch das Finanzministerium hat keine entsprechenden Pläne.
German	Doch das kann ihn nicht aufhalten.
German	Doch das könnte sich noch rächen.
German	Doch da spielte der Ausschuss nicht mit.
German	Doch das sei oft eine Fehlentscheidung.
German	Doch das steht erst an zweiter Stelle.
German	Doch das stimmt nur physisch.
German	Doch den Anfang machen eben die Chinesen.
German	Doch der Apotheker blieb bei seiner Version.
German	Doch der Ehemann pflegte ein teures Hobby.
German	Doch der Franzose verlässt sie.
German	Doch der Hammer ist das fade Finale.
German	Doch der Kanzler setzte sich nicht durch.
German	Doch der nächste Besucher folgt prompt.
German	Doch der Schein truegt nicht selten.
German	Doch der Umgang wird schnell professionell.
German	Doch der war nun weg.
German	Doch die Alteingesessenen grollen weiter.
German	Doch die Arbeit in den trüben Gewässern ist schwierig.
German	Doch die Beute bleibt verschwunden.
German	Doch die Blüte der Plantagen vergiftete die Natur.
German	Doch die Eroberung der Wüsten stößt an Grenzen.
German	Doch die Firma hatte die Kuhfreunde vergessen.
German	Doch die Harmonie störte das nicht.
German	Doch die Meldung war falsch.
German	Doch die Münchner stehen unter erheblichem Druck.
German	Doch die Signale blieben aus.
German	Doch die Statussymbole sind nicht billig.
German	Doch die Stimmung ist angespannt.
German	Doch die Traurigkeit kam sofort!
German	Doch die Weltgesundheitsorganisation warnt weiter vor einer Pandemie.
German	Doch Einkaufszentren sind keine Autofabriken.
German	Doch es wurde still um das Unternehmen.
German	Doch gerade das ist die Crux.
German	Doch hatte Geest Unglück im Glück.
German	Doch ihre Vitalität ist ungebrochen.
German	Doch immer wieder gelang den Mittelhessen der Ausgleich.
German	Doch jeder Sturm nagt an der Insel.
German	Doch Kakistos scheint übermächtig.
German	Doch konnte ich sie nicht lokalisieren.
German	Doch laß ich's bewenden.
German	Doch letztlich entschied die Jugendstrafkammer zugunsten des Persönlichkeitsschutzes der Angeklagten.
German	Doch müsse der Plan noch einsetzbar gemacht werden.
German	Doch müsste ein genehmigungsfähiger Zustand hergestellt werden.
German	Doch nicht nur den Menschen.
German	Doch nun ist erstmal Schluss.
German	Doch plötzlich verliert sie die Kontrolle.
German	Doch Sabah hatte keine Überlebenschance.
German	Doch Stenlöse ist nicht groß.
German	Doch Ullrich kam nicht.
German	Doch Valencia legte nach.
German	Doch Vorsicht bei der Bezahlung!
German	Doch was schreibt die Bibel dazu?
German	Doch wie groß sind die Chancen?
German	Doch wie schlimm ist die Lage wirklich?
German	Doch zur Schadenfreude besteht kein Anlaß.
German	Dort befindet sich der Parkplatz an der Hermann-Kessler-Halle.
German	Dort bin ich nach der Grundschulzeit zum Adalbert-Stifter-Gymnasium gegangen.
German	Dort bitte links abbiegen.
German	Dort erhalten Sie Einblicke in die Produktion.
German	Dort frieren sie an bestehenden Schneekristallen fest.
German	Dort gab es kaum Proteste.
German	Dort geht er auch nicht mehr weg.
German	Dort geht es zur Schulwiese.
German	Dort gemeinsames Abendessen.
German	Dort gibt es auch eine Auswahl an Longdrinks und Cocktails.
German	Dort gilt aber Demonstrationsverbot.
German	Dort half er mit, den Abstieg zu verhindern.
German	Dort heißt es u.a.
German	Dorthin wird das Olympia-Symbol per Flugzeug gebracht.
German	Dort ist aber nur ein kleiner Aufenthaltsraum.
German	Dort ist die Verschlammungsgefahr besonders hoch.
German	Dort ist Selbstbedienung angesagt.
German	Dort kann sie jeder sehen.
German	Dort können auch Projektförderanträge eingereicht werden.
German	Dort können Sie beliebige Texte eingeben.
German	Dort konnte ich jede Menge mitnehmen.
German	Dort lägen die Dinge zur Entscheidung.
German	Dort leben bereits  Menschen.
German	Dort leben sie in Bäumen.
German	Dort lenkt sie die Arbeit von  Beschäftigten.
German	Dort liefen Kundendaten des genossenschaftlichen Bankenverbunds auf.
German	Dort machte er sein Abitur.
German	Dortmund :, Fischer, Daniel  TSV Kabel  ..
German	Dort muss die Erwerbsfähigkeit der Klägerin überprüft werden.
German	Dort regte sich Widerstand.
German	Dort sah er das größte Potenzial an Unterstützern.
German	Dort sind auch die Genehmigungsverfahren für bestimmte Anlagen geregelt.
German	Dort sollen  Arbeitsplätze abgebaut werden.
German	Dort sollen genaue Untersuchungen durchgeführt werden.
German	Dort stahlen sie einen Computer.
German	Dort standen früher Zapfsäulen.
German	Dort stieg der Umsatz um , Prozent auf , Milliarden Dollar.
German	Dort teilen wir bei Festen große Brote.
German	Dort traf er sich mit Litwinenko.
German	Dort verfasste er für verschiedene Bands Liedertexte.
German	Dort wäre der Haftungsausschluß also wirksam.
German	Dort war es zu diesem Zeitpunkt trocken.
German	Dort werden die Proben in einem mobilen Feldlabor analysiert.
German	Dort werden Sie von erfahrenen Ausbildern betreut.
German	Dort wird auch der komplette Bericht zum Download angeboten.
German	Dort wohnt der Großmagier.
German	Dort wurde es von dem Wagen erfasst.
German	Dort wurden  Schweine gehalten.
German	Dort wurden die Erfinder von Interessenten überrannt.
German	Dort wurden für  Artikel Preissenkungen vorgenommen.
German	Dort wurden heftige Winde vorhergesagt.
German	Dort wurden insgesamt  Alltagsgeschichten aus Salzburg gesammelt.
German	Dort zeigen  Vereinsmitglieder ihre Werke.
German	Draussen steht doch die große Eiche.
German	Drei Aquarelle über Bleistift.
German	Drei Autos kommen.
German	Drei der Masters hatten Pech.
German	Drei Menschen wurden verletzt,  Hausbewohner evakuiert.
German	Drei Millionen sahen die Live-Übertragung in SAT..
German	Drinnen ist draußen.
German	Dritter im Bunde ist Andreas Knüttel.
German	Drogenextrakt Auszug aus einer Pflanze (Droge).
German	Droht den Jenaern in Zukunft eine Zwei-Klassen-Medizin?
German	Dr. Quarg zog mich zu Rate.
German	Du bist der Superstar.
German	Du bist durch Kings Cross eingetreten.
German	Du glaubtest, ich läge falsch.
German	Du hast aus dem Internet ein Bild auf eine Diskette kopiert.
German	Du hast ganz recht.
German	Dumm durch ein Übermaß an Klugheit.
German	Dunkel war es geworden.
German	Durch den Brand wurden fünf Transporter und ein Bagger zerstört.
German	Durch den geplanten Eingriff ergibt keine Veränderung der Situation.
German	Durch den hohen Zellulosegehalt sind die Kokosfasern durch Fremdentzündung feuergefährdet.
German	Durch den verbesserten Arbeitsmarkt haben sich die Kosten bei den Lohnersatzleistungen verringert.
German	Durch den Zusammenprall wurde der -Jährige leicht verletzt.
German	Durch die Abriegelung hatte die Regierung einen Parteitag der NDL verhindert.
German	Durch die Behandlung sollen möglichst alle bösartigen Zellen zerstört werden.
German	Durch die Brände kommen  Menschen ums Leben.
German	Durch die erhöhte Lage besteht Teilseesicht.
German	Durch die Jahrhunderte verblasste die Erinnerung an das Großreich der Hethiter.
German	Durch die Nähe zum Suez-Kanal herrschte strenges Fotografierverbot.
German	Durch die Reduzierung des Materialeinsatzes können die Kosten der Systeme gesenkt werden.
German	Durch diese Erfahrung haben die Menschen eine gewisse Gelassenheit entwickelt.
German	Durch diese Methode kann eine Szene nur ungefähr beurteilt werden.
German	Durch diese Methoden werden die Interessenten über Änderungen informiert.
German	Durch diesen Vorgang wurden die Sohlen länger haltbar.
German	Durch die verschlossene Wohnungstüre war das kleine Baby zu hören.
German	Durch ein beauftragtes Abschleppunternehmen wurde der Wagen von der Unfallstelle entfernt.
German	Durch eine Geschäftsprozeßoptimierung lassen sich ähnliche Effizienzsteigerungen realisieren.
German	Durch Kriegseinwirkungen wurde sie schwer beschädigt.
German	Durch Öffentlichkeitsarbeit und Werbung wird der regionale Tourismus gefördert.
German	Durch regelmäßige Wiederholung werden die Prozesse optimiert.
German	Durchschnitte von Liniensegmenten?
German	Durch Trennung der verschiedenen Verlustanteile wird das Verbesserungspotential ausgeleuchtet.
German	Du solltest auch das Rauchen lassen.
German	Du stiehlst mir meine Zeit.
German	Du suchst Mitflieger!
German	Du tust es für dich!
German	Du willst uns wohl auf den Arm nehmen!
German	Eärnil besiegt den Feind in Südithilien.
German	Ebay verlieren 0,% auf , USD.
German	Ebener, harter Untergrund.
German	Ebenfalls beibehalten wurde das Konzept des Antriebs.
German	Ebenso das Dienstleistungsgewerbe.
German	Ebenso die taktischen Vorgaben.
German	Ebenso erfühlt der Hafturlaub die wichtige Aufgabe der Resozialisierung.
German	Ebenso führt die internationale Arbeitsteilung zu steigenden Logistikaufträgen.
German	Ebenso sei die Mitfinanzierung des Schienennetzes durch die Bahn ausgeblieben.
German	Echte Kerle gibt's nicht mehr.
German	Ecpat-Sprecherin Mechthild Maurer zieht Bilanz.
German	Eher eine traditionelle Variante der Erfrischung.
German	Eigene Trendscoutabteilungen kämmen die Szene nach den neuesten Modesportarten ab.
German	Eigentlich der perfekte Motor.
German	Eigentlich finde ich das schade.
German	Eigentlich geht es nur um populäre Musik.
German	Eigentlich harmlose Blütenpollen können schwere Krankheitssymptome auslösen.
German	Eigentlich laufe es doch ganz gut.
German	Eigentlich müsste die Halle proppevoll sein.
German	Eigentlich sollten die Aufnahmen geheim bleiben.
German	Eigentlich sollte nur der Oberbau verstärkt werden.
German	Eigentlich war er gelernter Koch.
German	Ein jähriger Junge mußte mit leichten Verletzungen in ein Krankenhaus gebracht werden.
German	Ein  Jahre alter Mitfahrer erlitt leichte Verletzungen.
German	Ein -jähriger Wuppertaler ist wegen Gewalttaten, Brandstiftung und Diebstahl vorbestraft.
German	Ein -Jähriger hat sich von der Dachterrasse des Reichstagsgebäudes gestürzt.
German	Ein -jähriger Obdachloser erfror in einem Schrebergarten in Südostpolen.
German	Ein Abbruch der Behandlung ist zu erwägen.
German	Ein Abitur ist nicht erforderlich für die Teilnahme.
German	Ein Abrissgrundstück erregt die Obereisenheimer Gemüter.
German	Ein Afrikareisender stolpert über ein Riesenmädchen.
German	Ein Akita gebraucht seinen eigenen Kopf.
German	Ein Algorithmus soll ein konkretes Problem lösen.
German	Ein Alkotest bei der Ärztin ergab , Promille.
German	Ein Alleingang komme nicht infrage.
German	Ein angepasstes Netzteil steht zur Verfügung.
German	Ein Anruf im Seniorenbüro genügt.
German	Ein Appartement teilt sich jeweils die Küche.
German	Ein Aufwärtstrend ist nicht in Sicht.
German	Ein Ausbreiten des Feuers auf die Kücheneinrichtung kann verhindert werden.
German	Ein ausgedehntes Frühstück ebenso.
German	Ein ausgefeiltes Prisma sorgt für die Verstärkung des Lichtes.
German	Ein autobiographischer Song.
German	Ein Basketballspieler setzt zum Wurf an.
German	Ein Bericht von Andi Purtscheller.
German	Ein berühmtes Beispiel ist der Handyhersteller Sony Ericsson.
German	Ein besonderes Ausbildungsverhältnis wird nicht begründet.
German	Ein Besucher wurde leicht verletzt.
German	Ein Besuch ist durchaus sinnvoll.
German	Ein Betrieb sei schließlich kein Selbstbedienungsladen.
German	Einbezogen wird ebenfalls der Bereich zwischen Sparkasse und Flakenfließbrücke.
German	Ein Bezug zu konventionellen Katalogformen ist hier nicht erkennbar.
German	Ein Börsenkrach mit verheerenden Folgen müsse unbedingt vermieden werden.
German	Ein Brennelement wiegt immerhin gut  Kilogramm.
German	Ein Büchertisch und Gartenbau-stände ergänzten das Angebot.
German	Ein Bus-Ersatzverkehr wurde so schnell wie möglich eingerichtet.
German	Ein Dank geht an das gut unterstützende Publikum.
German	Ein deftiger Eintopf wird vom Roten Kreuz gegen Mittag serviert.
German	Ein deutscher Fahrer muss definitiv zuschauen.
German	Ein deutscher Rekord als i-Tüpfelchen.
German	Ein Diagonse-Hilfsmittel für den Arzt Muster sind verfügbar.
German	Ein Dokumentenhalter hilft, die Dokumente in Augenhöhe zu positionieren.
German	Ein Dominostein nach dem anderen fällt.
German	Ein Doppeldecker fährt in einem Westbezirk an einer Haltestelle vor.
German	Ein dramatischer Rückgang ist jedoch nicht zu messen.
German	Ein Drittel sind Überflüge.
German	Ein durchgeführter Alkoholtest ergab einen Wert von , Promille.
German	Ein durchgeführter Urintest zeigte den Konsum von Amphetamin und Kokain an.
German	Eine -GByte-SD-Karte gibt es dazu.
German	Eine ABE liegt auch noch bei.
German	Eine Absage des Castings sei nicht verlangt worden.
German	Eine absolute Überbewertung der Droge.
German	Eine Alternative wäre die generelle Ausbildungsumlage per Gesetz.
German	Eine Anleitung zum Ausfüllen ist in der Tabelle enthalten.
German	Eine Anmeldung in der Tourist-Information ist erforderlich.
German	Eine Antwort hatte indes die russische Mannschaft in der zweiten Hälfte gegeben.
German	Eine Antwort kommt dann prompt zurück.
German	Eine Arbeitsgruppe des Innenministeriums wertete den Modellversuch als Erfolg.
German	Eine Asketin war sie nicht.
German	Eine AufschlÃ¼sselung gibt die folgende Tabelle.
German	Eine ausgewachsene Eiche verliert im Herbst ca. . Blaetter.
German	Eine Batterie ist nicht erforderlich.
German	Eine Begegnung mit dieser Persönlichkeit ist ein echtes Erlebnis.
German	Eine benutzte Zahnbürste brachte  Dollar.
German	Eine Berufserkrankung drohte!
German	Eine Berührung könne Juckreiz auslösen.
German	Eine besonders große Gefahr besteht in der Alltagsroutine.
German	Eine Bestätigung durch das Parlament sei nicht vorgesehen.
German	Eine Bewohnerinitiative fordert die Rücknahme der Mieterhöhung.
German	Eine Blamage war's damals.
German	Eine Blutentnahme ist für diese Untersuchung notwendig.
German	Eine Bündelung würde zu Millionen-Einsparungen führen.
German	Ein echter Knaller ist Antimaterie!
German	Eine Dame fügt ihre Erlebnisse aus zweijähriger Tafelerfahrung an.
German	Eine Debatte darüber sei unverantwortlich.
German	Eine Deckenbegrenzung wurde abgerissen.
German	Eine Dividenden-Zahlung wird immer unwahrscheinlicher.
German	Eine Doppelbesteuerung wäre allerdings rechtswidrig.
German	Eine doppelte Staatsbürgerschaft lehne ich ab.
German	Eine dramatische Partie endete mit einer Sensation.
German	Eine Drohung blieb aus.
German	Eine Ecke der Sitzfläche alt abgebrochen.
German	Eine Einhand-Bedienung ist dabei üblich.
German	Eine einmalige Aktion in der Geschichte des deutschen Fußballs.
German	Eine einmalige Präsentation in der Halle .0.
German	Eine einzelne Linie zeigt die jewieligen Tagesschlusskurse an.
German	Eine endlose Serie von Spaltungen.
German	Eine Entscheidung, die hierzulande undenkbar wäre.
German	«Eine Entscheidung ist noch nicht gefallen.
German	Eine Entscheidung soll es in den nächsten Tagen geben!
German	Eine Entscheidung werde bis Jahresende angepeilt.
German	Eine entsprechende Resolution wurde mit  zu  Stimmen angenommen.
German	Eine erhebliche Aufwertung also!
German	Eine Feststellungsklage soll den bestehenden Streit um Markenrechte beenden.
German	Eine Fortsetzung der Chemo-Therapie nach dem Ende der Bestrahlung ist ebenfalls möglich.
German	Eine Frage, die aus der SPD-Fraktion kommt.
German	Eine Frage.Keine Antwort.Ein Gesicht erbleicht.
German	Eine Frau aus der Medienszene vergesse ich allerdings nicht.
German	Eine ganz wichtige Arbeit.
German	Eine gelb/rote Karte dezimierte zudem die Mehringer Punktchancen.
German	Eine genaue Beschreibung des Kursablaufs erhalten Sie mit Ihrer Anmeldebestätigung.
German	Eine gesonderte Einladung zu dieser Pressekonferenz wird vorbereitet.
German	Eine gewisse Kohlendioxidmenge in der Atmosphäre ist notwendig.
German	Eine gleichbleibende Anzahl bei einem schrumpfenden Personalbestand.
German	Eine Großzügigkeit sollte in diesem Rahmen geschaffen werden.
German	Eine Groteske ist trotzdem entstanden.
German	Eine gute Alternative sind Körper- und Pflanzenöle.
German	Eine gute Ausbildung ist die Basis für beruflichen Erfolg.
German	Eine gute Heuschrecke also?
German	Eine gute Ko-Existenz.
German	Ein ehemaliger Arbeitskollge von Markus spielt da mit.
German	Eine himmlische Familie.
German	Ein einfaches barotropes Wettervorhersagemodell wird vorgestellt.
German	Eine Initiative des Wissenschaftsministeriums fördert die Weiterentwicklung der Forschung.
German	Eine interessante Funktion für eine grundlegende Firmenrecherche.
German	Eine interne Untersuchung habe die Vorwürfe entkräftet.
German	Eine Jobbörse unterstützt die Vermittlung von Mitarbeitern innerhalb des Unternehmens.
